Word	TAG
do	O
any	O
and	O
all	O
things	O
which	O
it	O
may	O
deem	O
necessary	O
or	O
desirable	O
in	O
connection	O
with	O
the	O
servicing	O
and	O
administration	O
of	O
the	O
Loan	O
in	O
accordance	O
with	O
the	O
Loan	O
Documents	O
and	O
the	O
terms	O
hereof	O
,	O
which	O
Servicer	O
reasonably	O
believes	O
will	O
not	O
materially	O
and	O
adversely	O
affect	O
the	O
value	O
of	O
the	O
Loan	O
,	O
all	O
in	O
accordance	O
with	O
Accepted	O
Loan	O
Servicing	O
Practices	O
.	O
Subject	O
to	O
the	O
below	O
provisions	O
of	O
this	O
Section	O
2	O
,	O
the	O
Program	O
Agreement	O
and	O
the	O
Master	O
Venture	O
Agreement	O
,	O
the	O
Servicer	O
shall	O
have	O
authority	O
to	O
act	O
on	O
behalf	O
of	O
the	O
Lender	I-PER
and	O
the	O
Holders	O
with	O
respect	O
to	O
the	O
Loan	O
,	O
to	O
transact	O
with	O
the	O
Borrower	I-PER
and	O
to	O
grant	O
or	O
withhold	O
consents	O
or	O
approvals	O
under	O
the	O
Loan	O
Documents	O
,	O
enforce	O
the	O
Loan	O
Documents	O
and	O
otherwise	O
act	O
on	O
behalf	O
of	O
the	O
Lender	I-PER
and	O
the	O
Holders	O
,	O
all	O
in	O
accordance	O
with	O
Accepted	O
Loan	O
Servicing	O
Practices	O
.	O
None	O
of	O
the	O
following	O
actions	O
may	O
be	O
undertaken	O
by	O
the	O
Servicer	O
without	O
the	O
prior	O
written	O
consent	O
of	O
the	O
Company	O
:	O
4	O
(	O
i	O
)	O
modify	O
,	O
amend	O
or	O
waive	O
in	O
any	O
respect	O
whatsoever	O
(	O
A	O
)	O
the	O
interest	O
rate	O
,	O
monthly	O
payment	O
,	O
or	O
other	O
monetary	O
or	O
economic	O
provisions	O
(	O
including	O
with	O
respect	O
to	O
the	O
date	O
or	O
time	O
upon	O
which	O
any	O
obligations	O
are	O
due	O
)	O
of	O
the	O
Loan	O
,	O
including	O
to	O
defer	O
interest	O
payments	O
;	O
(	O
B	O
)	O
any	O
provision	O
in	O
the	O
Loan	O
Documents	O
that	O
restricts	O
Borrower	I-PER
from	O
incurring	O
additional	O
indebtedness	O
;	O
or	O
(	O
C	O
)	O
any	O
other	O
provisions	O
in	O
the	O
Loan	O
Documents	O
other	O
than	O
non	O
-	O
monetary	O
,	O
non	O
-	O
economic	O
or	O
administrative	O
amendments	O
or	O
modifications	O
which	O
the	O
Servicer	O
believes	O
in	O
good	O
faith	O
and	O
in	O
accordance	O
with	O
Accepted	O
Loan	O
Servicing	O
Practices	O
will	O
not	O
in	O
any	O
material	O
and	O
adverse	O
way	O
affect	O
any	O
Holder	O
'	O
s	O
rights	O
under	O
this	O
Agreement	O
,	O
the	O
Loan	O
Documents	O
or	O
the	O
value	O
of	O
the	O
Property	O
;	O
(	O
ii	O
)	O
waive	O
or	O
reduce	O
the	O
amount	O
of	O
any	O
reserves	O
required	O
to	O
be	O
maintained	O
by	O
Borrower	I-PER
,	O
except	O
as	O
explicitly	O
permitted	O
by	O
the	O
Loan	O
Agreement	O
;	O
(	O
iii	O
)	O
modify	O
the	O
principal	O
amount	O
of	O
the	O
Loan	O
;	O
(	O
iv	O
)	O
extend	O
or	O
shorten	O
the	O
maturity	O
date	O
of	O
the	O
Loan	O
or	O
any	O
note	O
,	O
other	O
than	O
in	O
accordance	O
with	O
the	O
express	O
provisions	O
of	O
the	O
Loan	O
Agreement	O
;	O
(	O
v	O
)	O
waive	O
,	O
compromise	O
or	O
settle	O
any	O
material	O
claim	O
against	O
Borrower	I-PER
or	O
any	O
or	O
other	O
Person	O
liable	O
for	O
payment	O
of	O
the	O
Loan	O
in	O
whole	O
or	O
in	O
part	O
or	O
for	O
the	O
observance	O
and	O
performance	O
by	O
Borrower	I-PER
of	O
any	O
of	O
the	O
terms	O
,	O
covenants	O
,	O
provisions	O
and	O
conditions	O
of	O
the	O
Loan	O
Documents	O
,	O
or	O
release	O
Borrower	I-PER
or	O
any	O
other	O
Person	O
liable	O
for	O
payment	O
of	O
the	O
Loan	O
in	O
whole	O
or	O
in	O
part	O
from	O
any	O
obligation	O
or	O
liability	O
under	O
the	O
Loan	O
Documents	O
;	O
(	O
vi	O
)	O
approve	O
or	O
consent	O
to	O
a	O
Borrower	I-PER
Transfer	O
;	O
(	O
vii	O
)	O
encumber	O
,	O
release	O
,	O
or	O
modify	O
,	O
in	O
whole	O
or	O
in	O
part	O
,	O
any	O
collateral	O
or	O
security	O
interest	O
held	O
under	O
the	O
Loan	O
Documents	O
other	O
than	O
in	O
accordance	O
with	O
the	O
terms	O
hereof	O
or	O
any	O
of	O
the	O
express	O
provisions	O
of	O
the	O
Loan	O
Agreement	O
;	O
(	O
viii	O
)	O
enforce	O
or	O
refrain	O
from	O
enforcing	O
all	O
of	O
the	O
rights	O
,	O
remedies	O
and	O
privileges	O
afforded	O
or	O
available	O
to	O
the	O
respective	O
Holders	O
under	O
the	O
terms	O
of	O
the	O
Loan	O
Documents	O
,	O
including	O
,	O
without	O
limitation	O
,	O
accelerating	O
the	O
Loan	O
(	O
unless	O
such	O
acceleration	O
is	O
automatic	O
under	O
the	O
Loan	O
Documents	O
),	O
foreclosing	O
on	O
any	O
mortgage	O
or	O
pledge	O
or	O
accepting	O
a	O
deed	O
in	O
lieu	O
of	O
foreclosure	O
;	O
(	O
ix	O
)	O
following	O
a	O
foreclosure	O
of	O
the	O
Mortgage	O
or	O
any	O
pledge	O
or	O
acceptance	O
of	O
a	O
deed	O
in	O
lieu	O
of	O
foreclosure	O
,	O
approve	O
a	O
recommended	O
course	O
of	O
action	O
for	O
the	O
Property	O
,	O
approve	O
the	O
property	O
manager	O
and	O
selling	O
agent	O
,	O
and	O
approve	O
the	O
sale	O
price	O
of	O
the	O
Property	O
;	O
(	O
x	O
)	O
the	O
approval	O
or	O
adoption	O
of	O
any	O
plan	O
of	O
bankruptcy	O
,	O
reorganization	O
,	O
restructuring	O
or	O
similar	O
event	O
in	O
an	O
Insolvency	O
Proceeding	O
with	O
respect	O
to	O
the	O
Borrower	I-PER
or	O
any	O
guarantor	O
;	O
(	O
xi	O
)	O
any	O
incurrence	O
of	O
additional	O
debt	O
by	O
the	O
Borrower	I-PER
or	O
any	O
mezzanine	O
financing	O
by	O
any	O
direct	O
or	O
indirect	O
beneficial	O
owner	O
of	O
the	O
Borrower	I-PER
(	O
to	O
the	O
extent	O
that	O
the	O
Lender	I-PER
has	O
consent	O
rights	O
pursuant	O
to	O
the	O
Loan	O
Documents	O
with	O
respect	O
thereto	O
);	O
5	O
(	O
xii	O
)	O
any	O
waiver	O
of	O
the	O
enforcement	O
of	O
any	O
insurance	O
requirements	O
under	O
the	O
Loan	O
Documents	O
with	O
respect	O
to	O
terrorism	O
,	O
earthquake	O
,	O
flooding	O
,	O
windstorm	O
or	O
political	O
risk	O
;	O
(	O
xiii	O
)	O
any	O
material	O
amendment	O
to	O
the	O
special	O
purpose	O
entity	O
provisions	O
in	O
the	O
Loan	O
Agreement	O
;	O
(	O
xiv	O
)	O
the	O
subordination	O
of	O
any	O
mortgage	O
or	O
pledge	O
to	O
any	O
other	O
mortgage	O
or	O
pledge	O
or	O
other	O
material	O
monetary	O
claim	O
against	O
the	O
Property	O
;	O
or	O
(	O
xv	O
)	O
waiver	O
of	O
any	O
material	O
default	O
or	O
Event	O
of	O
Default	O
.	O
(	O
d	O
)	O
The	O
Servicer	O
shall	O
have	O
no	O
liability	O
to	O
any	O
other	O
Holder	O
for	O
any	O
action	O
taken	O
,	O
or	O
for	O
refraining	O
from	O
the	O
taking	O
of	O
any	O
action	O
,	O
in	O
good	O
faith	O
and	O
in	O
accordance	O
with	O
Accepted	O
Loan	O
Servicing	O
Practices	O
pursuant	O
to	O
this	O
Agreement	O
,	O
and	O
/	O
or	O
the	O
Loan	O
Documents	O
,	O
so	O
long	O
as	O
Servicer	O
is	O
acting	O
in	O
accordance	O
with	O
Accepted	O
Loan	O
Servicing	O
Practices	O
;	O
provided	O
,	O
however	O
,	O
that	O
the	O
Servicer	O
will	O
not	O
be	O
protected	O
against	O
any	O
liability	O
which	O
would	O
otherwise	O
be	O
imposed	O
by	O
reason	O
of	O
gross	O
negligence	O
,	O
a	O
breach	O
of	O
an	O
Accepted	O
Loan	O
Servicing	O
Practice	O
,	O
which	O
breach	O
is	O
not	O
cured	O
within	O
ten	O
(	O
10	O
)	O
Business	O
Days	O
following	O
notice	O
thereof	O
,	O
willful	O
misfeasance	O
,	O
bad	O
faith	O
or	O
fraud	O
in	O
the	O
performance	O
of	O
duties	O
or	O
obligations	O
hereunder	O
.	O
Without	O
limiting	O
the	O
generality	O
of	O
the	O
foregoing	O
,	O
the	O
Servicer	O
,	O
acting	O
on	O
behalf	O
of	O
the	O
Holders	O
in	O
accordance	O
with	O
the	O
terms	O
of	O
this	O
Agreement	O
,	O
may	O
rely	O
on	O
the	O
advice	O
of	O
legal	O
counsel	O
,	O
accountants	O
and	O
other	O
experts	O
(	O
including	O
those	O
retained	O
by	O
the	O
Borrower	I-PER
)	O
and	O
upon	O
any	O
written	O
communication	O
or	O
telephone	O
conversation	O
which	O
the	O
Servicer	O
believes	O
to	O
be	O
genuine	O
and	O
correct	O
or	O
to	O
have	O
been	O
signed	O
,	O
sent	O
or	O
made	O
by	O
the	O
proper	O
Person	O
.	O
(	O
e	O
)	O
Notwithstanding	O
any	O
direction	O
to	O
act	O
,	O
or	O
approval	O
or	O
disapproval	O
of	O
,	O
or	O
right	O
to	O
give	O
direction	O
to	O
or	O
to	O
approve	O
or	O
disapprove	O
an	O
action	O
of	O
the	O
Servicer	O
by	O
any	O
other	O
Holder	O
,	O
as	O
applicable	O
,	O
in	O
no	O
event	O
shall	O
the	O
Servicer	O
be	O
obligated	O
to	O
take	O
any	O
action	O
that	O
would	O
violate	O
,	O
or	O
refrain	O
from	O
taking	O
any	O
action	O
necessary	O
to	O
avoid	O
violation	O
of	O
,	O
any	O
applicable	O
law	O
,	O
or	O
be	O
inconsistent	O
with	O
or	O
violate	O
any	O
provisions	O
of	O
this	O
Agreement	O
.	O
(	O
f	O
)	O
Each	O
Holder	O
hereby	O
undertakes	O
and	O
agrees	O
,	O
upon	O
the	O
request	O
of	O
the	O
Servicer	O
,	O
to	O
execute	O
,	O
verify	O
,	O
deliver	O
and	O
file	O
in	O
a	O
timely	O
manner	O
any	O
proofs	O
of	O
claim	O
,	O
consents	O
,	O
assignments	O
or	O
other	O
action	O
necessary	O
or	O
appropriate	O
to	O
permit	O
the	O
Servicer	O
to	O
enforce	O
the	O
obligations	O
of	O
Borrower	I-PER
to	O
the	O
Lender	I-PER
in	O
respect	O
of	O
the	O
Loan	O
,	O
and	O
to	O
vote	O
any	O
claims	O
at	O
any	O
meeting	O
of	O
creditors	O
or	O
for	O
any	O
plan	O
or	O
with	O
respect	O
to	O
any	O
matter	O
as	O
the	O
Servicer	O
shall	O
direct	O
,	O
subject	O
to	O
the	O
provisions	O
of	O
this	O
Section	O
2	O
and	O
otherwise	O
in	O
accordance	O
with	O
the	O
terms	O
of	O
this	O
Agreement	O
,	O
all	O
in	O
order	O
to	O
preserve	O
and	O
maintain	O
all	O
claims	O
against	O
Borrower	I-PER
for	O
sums	O
due	O
under	O
the	O
Loan	O
so	O
that	O
the	O
Lender	I-PER
will	O
have	O
the	O
benefit	O
of	O
such	O
claims	O
as	O
provided	O
in	O
the	O
Loan	O
Documents	O
or	O
under	O
applicable	O
law	O
.	O
(	O
g	O
)	O
Servicer	O
shall	O
not	O
,	O
without	O
the	O
consent	O
of	O
the	O
Company	O
,	O
assign	O
its	O
rights	O
or	O
delegate	O
its	O
duties	O
hereunder	O
unless	O
such	O
assignment	O
is	O
to	O
an	O
Affiliate	O
of	O
Ashford	I-ORG
(	O
as	O
defined	O
in	O
the	O
Master	O
Venture	O
Agreement	O
)	O
and	O
does	O
not	O
constitute	O
a	O
Change	O
in	O
Control	O
(	O
as	O
defined	O
in	O
the	O
Master	O
Venture	O
Agreement	O
).	O
6	O
(	O
h	O
)	O
If	O
title	O
to	O
the	O
Property	O
or	O
any	O
Interests	O
is	O
to	O
be	O
acquired	O
after	O
a	O
foreclosure	O
sale	O
or	O
by	O
a	O
deed	O
in	O
lieu	O
of	O
foreclosure	O
,	O
title	O
shall	O
be	O
held	O
as	O
directed	O
by	O
the	O
Company	O
.	O
If	O
,	O
at	O
this	O
time	O
,	O
any	O
Holder	O
is	O
an	O
employee	O
benefit	O
plan	O
subject	O
to	O
Part	O
4	O
of	O
Title	O
I	O
of	O
ERISA	O
or	O
to	O
which	O
Section	O
4975	O
of	O
the	O
Code	O
applies	O
,	O
or	O
an	O
entity	O
which	O
is	O
deemed	O
to	O
hold	O
assets	O
of	O
such	O
a	O
plan	O
,	O
such	O
limited	O
liability	O
company	O
(	O
or	O
other	O
special	O
purpose	O
entity	O
)	O
shall	O
be	O
structured	O
and	O
operated	O
in	O
a	O
manner	O
which	O
,	O
under	O
the	O
ERISA	O
" NNP - O
plan NN - O
asset NN - O
regulations NNS - O
,"	O
29	O
C	O
.	O
F	O
.	O
R	O
.	O
�	O
2510	O
.	O
3	O
-	O
101	O
,	O
as	O
modified	O
by	O
Section	O
3	O
(	O
42	O
)	O
of	O
ERISA	O
,	O
is	O
intended	O
to	O
cause	O
the	O
limited	O
liability	O
company	O
(	O
or	O
other	O
special	O
purpose	O
entity	O
)	O
either	O
(	O
A	O
)	O
to	O
be	O
a	O
real	O
estate	O
operating	O
company	O
"("""	O
REOC	O
") : - O
or CC - O
( : - O
B NNP - O
) : - O
to TO - O
otherwise VB - O
have VBP - O
its PRP$ - O
underlying VBG - O
assets NNS - O
not RB - O
deemed VBD - O
to TO - O
be VB - O
"	O
plan	O
assets	O
" : - O
of IN - O
any DT - O
employee NN - O
benefit NN - O
plan NN - O
subject NN - O
to TO - O
Part NNP - O
4 CD - O
of IN - O
Title NNP - O
I NNP - O
of IN - O
ERISA NNP - O
or CC - O
to TO - O
which WDT - O
Section NN - O
4975 CD - O
of IN - O
the DT - O
Code NNP - O
applies VBZ - O
, , - O
and CC - O
such JJ - O
limited JJ - O
liability NN - O
company NN - O
( : - O
or CC - O
other JJ - O
special JJ - O
purpose NN - O
entity NN - O
) : - O
will MD - O
be VB - O
required VBN - O
to TO - O
advise VB - O
the DT - O
Holders NNP - O
, , - O
as IN - O
soon RB - O
as IN - O
reasonably RB - O
possible JJ - O
, , - O
of IN - O
any DT - O
change NN - O
or CC - O
circumstance NN - O
which WDT - O
could MD - O
reasonably RB - O
be VB - O
expected VBN - O
to TO - O
affect VB - O
its PRP$ - O
status NN - O
as IN - O
a DT - O
REOC NNP - O
, , - O
or CC - O
to TO - O
otherwise VB - O
cause NN - O
its PRP$ - O
underlying JJ - O
assets NNS - O
to TO - O
be VB - O
deemed VBN - O
to TO - O
be VB - O
"	O
plan	O
assets	O
"."""	O
(	O
i	O
)	O
As	O
full	O
compensation	O
for	O
its	O
services	O
hereunder	O
,	O
Servicer	O
shall	O
be	O
entitled	O
to	O
a	O
management	O
fee	O
with	O
respect	O
to	O
each	O
Investment	O
,	O
which	O
shall	O
be	O
an	O
annual	O
fee	O
payable	O
in	O
equal	O
quarterly	O
installments	O
in	O
arrears	O
equal	O
to	O
0	O
.	O
25	O
%	O
multiplied	O
by	O
the	O
Capital	O
Contribution	O
(	O
as	O
defined	O
in	O
the	O
Master	O
Venture	O
Agreement	O
)	O
made	O
by	O
the	O
Investor	O
and	O
Ashford	I-ORG
(	O
as	O
defined	O
in	O
the	O
Master	O
Venture	O
Agreement	O
)	O
to	O
acquire	O
such	O
Investment	O
(	O
the	O
" NNP - O
Management NNP - O
Fee NNP - O
)."	O
Notwithstanding	O
the	O
foregoing	O
to	O
the	O
contrary	O
and	O
except	O
as	O
otherwise	O
provided	O
in	O
Section	O
5	O
(	O
c	O
)	O
below	O
,	O
with	O
respect	O
to	O
any	O
Investment	O
that	O
is	O
subject	O
to	O
a	O
default	O
remaining	O
uncured	O
beyond	O
any	O
applicable	O
notice	O
and	O
cure	O
periods	O
(	O
an	O
" NN - O
Event NNP - O
of IN - O
Default NNP - O
),"	O
Servicer	O
shall	O
receive	O
a	O
workout	O
fee	O
in	O
lieu	O
of	O
the	O
Management	O
Fee	O
with	O
respect	O
to	O
such	O
Investment	O
,	O
which	O
shall	O
be	O
an	O
annual	O
fee	O
payable	O
for	O
such	O
Investment	O
in	O
the	O
amount	O
of	O
0	O
.	O
50	O
%	O
of	O
the	O
Capital	O
Contributions	O
made	O
by	O
the	O
Investor	O
and	O
Ashford	I-ORG
(	O
as	O
defined	O
in	O
the	O
Master	O
Venture	O
Agreement	O
)	O
to	O
acquire	O
such	O
Investment	O
(	O
the	O
" NNP - O
Workout NNP - O
Fee NNP - O
)."	O
Any	O
Workout	O
Fee	O
due	O
hereunder	O
shall	O
be	O
prorated	O
for	O
any	O
partial	O
year	O
(	O
i	O
.	O
e	O
.	O
less	O
than	O
365	O
day	O
year	O
)	O
during	O
the	O
existence	O
of	O
an	O
Event	O
of	O
Default	O
and	O
shall	O
be	O
paid	O
upon	O
the	O
earlier	O
of	O
(	O
i	O
)	O
the	O
cure	O
of	O
the	O
applicable	O
Event	O
of	O
Default	O
,	O
and	O
(	O
ii	O
)	O
the	O
365	O
th	O
day	O
following	O
the	O
occurrence	O
of	O
the	O
applicable	O
Event	O
of	O
Default	O
.	O
Notwithstanding	O
anything	O
to	O
the	O
contrary	O
contained	O
herein	O
,	O
Servicer	O
shall	O
act	O
at	O
the	O
direction	O
of	O
the	O
Company	O
with	O
respect	O
to	O
all	O
matters	O
relating	O
to	O
each	O
Investment	O
that	O
is	O
subject	O
to	O
an	O
Event	O
of	O
Default	O
.	O
SECTION	O
3	O
.	O
PAYMENT	O
PROCEDURE	O
.	O
If	O
a	O
court	O
of	O
competent	O
jurisdiction	O
orders	O
,	O
at	O
any	O
time	O
that	O
any	O
amount	O
received	O
or	O
collected	O
in	O
respect	O
of	O
the	O
Loan	O
must	O
,	O
pursuant	O
to	O
any	O
insolvency	O
,	O
bankruptcy	O
,	O
fraudulent	O
conveyance	O
,	O
preference	O
or	O
similar	O
law	O
,	O
be	O
returned	O
to	O
the	O
Borrower	I-PER
or	O
paid	O
to	O
any	O
Holder	O
or	O
any	O
other	O
Person	O
,	O
then	O
,	O
notwithstanding	O
any	O
other	O
provision	O
of	O
this	O
Agreement	O
,	O
the	O
Servicer	O
shall	O
not	O
be	O
required	O
to	O
distribute	O
any	O
portion	O
thereof	O
to	O
any	O
Holder	O
,	O
and	O
all	O
Holders	O
shall	O
promptly	O
on	O
demand	O
repay	O
to	O
the	O
Servicer	O
the	O
portion	O
thereof	O
which	O
shall	O
have	O
been	O
theretofore	O
distributed	O
to	O
the	O
related	O
Holder	O
,	O
together	O
with	O
interest	O
thereon	O
at	O
such	O
rate	O
,	O
if	O
any	O
,	O
as	O
the	O
Servicer	O
shall	O
have	O
been	O
required	O
to	O
pay	O
to	O
the	O
Borrower	I-PER
,	O
the	O
Holders	O
,	O
or	O
such	O
other	O
Person	O
with	O
respect	O
thereto	O
.	O
Each	O
Holder	O
agrees	O
that	O
if	O
at	O
any	O
time	O
it	O
shall	O
receive	O
from	O
any	O
source	O
whatsoever	O
(	O
other	O
than	O
as	O
a	O
distribution	O
from	O
the	O
Servicer	O
to	O
which	O
it	O
is	O
entitled	O
hereunder	O
)	O
any	O
payment	O
on	O
account	O
of	O
the	O
Loan	O
in	O
excess	O
of	O
amounts	O
due	O
such	O
Holder	O
hereunder	O
,	O
it	O
will	O
promptly	O
remit	O
such	O
excess	O
to	O
the	O
Servicer	O
.	O
The	O
Servicer	O
shall	O
have	O
the	O
right	O
to	O
offset	O
any	O
amounts	O
due	O
hereunder	O
from	O
any	O
Holder	O
7	O
with	O
respect	O
to	O
the	O
Loan	O
against	O
any	O
future	O
payments	O
due	O
to	O
such	O
Holder	O
from	O
the	O
Loan	O
;	O
provided	O
,	O
that	O
the	O
obligations	O
of	O
each	O
Holder	O
under	O
this	O
Section	O
3	O
are	O
separate	O
and	O
distinct	O
obligations	O
from	O
one	O
another	O
.	O
The	O
obligations	O
of	O
each	O
Holder	O
under	O
this	O
Section	O
3	O
constitute	O
absolute	O
,	O
unconditional	O
and	O
continuing	O
obligations	O
.	O
SECTION	O
4	O
.	O
LIMITATION	O
ON	O
LIABILITY	O
.	O
No	O
Holder	O
shall	O
have	O
any	O
liability	O
to	O
any	O
other	O
Holder	O
hereunder	O
,	O
except	O
with	O
respect	O
to	O
losses	O
actually	O
suffered	O
due	O
to	O
the	O
gross	O
negligence	O
,	O
willful	O
misconduct	O
or	O
breach	O
of	O
this	O
Agreement	O
on	O
the	O
part	O
of	O
such	O
Holder	O
.	O
SECTION	O
5	O
.	O
ADDITIONAL	O
UNDERSTANDINGS	O
.	O
(	O
a	O
)	O
Notices	O
of	O
Transfer	O
Etc	O
.	O
The	O
Servicer	O
shall	O
notify	O
the	O
Holders	O
promptly	O
if	O
the	O
Borrower	I-PER
seeks	O
or	O
requests	O
a	O
release	O
of	O
the	O
lien	O
with	O
respect	O
to	O
the	O
Loan	O
or	O
seeks	O
or	O
requests	O
the	O
Lender	I-PER
'	O
s	O
consent	O
to	O
,	O
or	O
takes	O
any	O
action	O
in	O
connection	O
with	O
or	O
in	O
furtherance	O
of	O
,	O
any	O
Borrower	I-PER
Transfer	O
,	O
incurring	O
additional	O
indebtedness	O
or	O
a	O
Principal	O
Prepayment	O
of	O
the	O
Loan	O
.	O
If	O
the	O
Borrower	I-PER
requests	O
consent	O
to	O
a	O
Borrower	I-PER
Transfer	O
or	O
incurring	O
any	O
incur	O
additional	O
indebtedness	O
,	O
the	O
Servicer	O
shall	O
obtain	O
the	O
prior	O
written	O
consent	O
of	O
the	O
Company	O
prior	O
to	O
the	O
Lender	I-PER
'	O
s	O
granting	O
consent	O
or	O
agreement	O
thereto	O
(	O
which	O
consent	O
shall	O
be	O
subject	O
to	O
the	O
same	O
standard	O
applicable	O
to	O
the	O
Lender	I-PER
'	O
s	O
ability	O
to	O
withhold	O
such	O
consent	O
set	O
forth	O
in	O
the	O
Loan	O
Documents	O
).	O
(	O
b	O
)	O
Replacement	O
of	O
Servicer	O
.	O
An	O
event	O
of	O
default	O
by	O
Servicer	O
(	O
a	O
" NN - O
Servicer NNP - O
Default NNP - O
)"	O
hereunder	O
shall	O
exist	O
in	O
the	O
event	O
that	O
one	O
or	O
more	O
of	O
the	O
following	O
events	O
shall	O
occur	O
and	O
be	O
continuing	O
beyond	O
any	O
applicable	O
grace	O
or	O
cure	O
periods	O
:	O
(	O
i	O
)	O
a	O
decree	O
or	O
order	O
of	O
a	O
court	O
or	O
agency	O
or	O
supervisory	O
authority	O
having	O
jurisdiction	O
for	O
the	O
appointment	O
of	O
a	O
conservator	O
or	O
receiver	O
or	O
liquidator	O
in	O
any	O
insolvency	O
,	O
readjustment	O
of	O
debt	O
,	O
marshalling	O
of	O
assets	O
and	O
liabilities	O
or	O
similar	O
proceedings	O
,	O
or	O
for	O
the	O
winding	O
-	O
up	O
or	O
liquidation	O
of	O
its	O
affairs	O
,	O
shall	O
have	O
been	O
entered	O
against	O
Servicer	O
;	O
(	O
ii	O
)	O
Servicer	O
shall	O
consent	O
to	O
the	O
appointment	O
of	O
a	O
conservator	O
or	O
receiver	O
or	O
liquidator	O
or	O
liquidating	O
committee	O
in	O
any	O
insolvency	O
,	O
readjustment	O
of	O
debt	O
,	O
marshalling	O
of	O
assets	O
and	O
liabilities	O
,	O
voluntary	O
liquidation	O
or	O
similar	O
proceedings	O
of	O
or	O
relating	O
to	O
Servicer	O
or	O
of	O
or	O
relating	O
to	O
all	O
or	O
substantially	O
all	O
of	O
its	O
property	O
;	O
(	O
iii	O
)	O
Servicer	O
shall	O
admit	O
in	O
writing	O
its	O
inability	O
to	O
pay	O
its	O
debts	O
generally	O
as	O
they	O
become	O
due	O
,	O
file	O
a	O
petition	O
to	O
take	O
advantage	O
of	O
any	O
applicable	O
insolvency	O
or	O
reorganization	O
statute	O
,	O
make	O
an	O
assignment	O
for	O
the	O
benefit	O
of	O
its	O
creditors	O
or	O
voluntarily	O
suspend	O
payment	O
of	O
its	O
obligations	O
;	O
(	O
iv	O
)	O
any	O
failure	O
on	O
the	O
part	O
of	O
Servicer	O
to	O
observe	O
or	O
perform	O
in	O
any	O
material	O
respect	O
any	O
covenant	O
or	O
agreement	O
on	O
the	O
part	O
of	O
Servicer	O
contained	O
in	O
this	O
Agreement	O
,	O
which	O
remains	O
unremedied	O
for	O
a	O
period	O
of	O
fifteen	O
(	O
15	O
)	O
Business	O
Days	O
after	O
the	O
date	O
on	O
which	O
written	O
notice	O
of	O
such	O
failure	O
,	O
requiring	O
the	O
same	O
to	O
be	O
remedied	O
,	O
shall	O
have	O
been	O
given	O
to	O
Servicer	O
by	O
a	O
Holder	O
(	O
except	O
that	O
said	O
fifteen	O
(	O
15	O
)	O
Business	O
Day	O
period	O
shall	O
be	O
8	O
extended	O
for	O
such	O
period	O
of	O
time	O
as	O
shall	O
be	O
reasonably	O
necessary	O
in	O
order	O
to	O
cure	O
such	O
default	O
as	O
long	O
as	O
Servicer	O
shall	O
be	O
diligently	O
prosecuting	O
such	O
cure	O
to	O
completion	O
and	O
said	O
extended	O
period	O
would	O
not	O
reasonably	O
be	O
expected	O
to	O
materially	O
impair	O
a	O
Holder	O
'	O
s	O
interest	O
in	O
the	O
Loan	O
but	O
in	O
no	O
event	O
shall	O
such	O
additional	O
period	O
exceed	O
sixty	O
(	O
60	O
)	O
days	O
);	O
or	O
(	O
v	O
)	O
any	O
failure	O
by	O
Servicer	O
to	O
notify	O
the	O
Holders	O
of	O
a	O
default	O
by	O
Borrower	I-PER
under	O
the	O
Loan	O
Documents	O
within	O
five	O
(	O
5	O
)	O
Business	O
Days	O
after	O
Servicer	O
'	O
s	O
receipt	O
of	O
written	O
notice	O
thereof	O
.	O
In	O
the	O
event	O
of	O
a	O
Servicer	O
Default	O
in	O
addition	O
to	O
whatever	O
other	O
rights	O
the	O
Holders	O
may	O
have	O
hereunder	O
or	O
at	O
law	O
or	O
in	O
equity	O
,	O
the	O
Company	O
,	O
may	O
by	O
notice	O
given	O
to	O
Servicer	O
and	O
the	O
other	O
Holders	O
terminate	O
all	O
of	O
the	O
rights	O
and	O
obligations	O
of	O
Servicer	O
as	O
servicer	O
of	O
the	O
Loan	O
,	O
and	O
in	O
such	O
event	O
the	O
Company	O
shall	O
appoint	O
another	O
servicer	O
to	O
perform	O
the	O
obligations	O
of	O
Servicer	O
pursuant	O
to	O
the	O
terms	O
hereof	O
.	O
In	O
the	O
event	O
of	O
such	O
termination	O
,	O
the	O
Servicer	O
shall	O
cooperate	O
with	O
the	O
Holders	O
and	O
any	O
such	O
successor	O
servicer	O
in	O
the	O
transition	O
of	O
such	O
servicing	O
obligations	O
,	O
turning	O
over	O
all	O
Loan	O
Documents	O
in	O
Servicer	O
'	O
s	O
possession	O
(	O
other	O
than	O
,	O
if	O
applicable	O
,	O
those	O
held	O
in	O
its	O
capacity	O
as	O
a	O
Holder	O
),	O
and	O
such	O
successor	O
servicer	O
shall	O
deliver	O
to	O
each	O
of	O
the	O
Holders	O
a	O
writing	O
in	O
recordable	O
form	O
whereby	O
it	O
assumes	O
all	O
of	O
the	O
obligations	O
of	O
Servicer	O
hereunder	O
.	O
(	O
c	O
)	O
Appointment	O
of	O
Special	O
Servicer	O
.	O
The	O
Holders	O
shall	O
have	O
the	O
right	O
to	O
appoint	O
a	O
special	O
servicer	O
upon	O
two	O
(	O
2	O
)	O
Business	O
Days	O
written	O
notice	O
to	O
Servicer	O
with	O
respect	O
to	O
any	O
Investment	O
that	O
is	O
subject	O
